"","51001","51003","51005","51007","51009","51011","51013","51015","51017","51019","51021","51023","51025","51027","51029","51031","51033","51035","51036","51037","51041","51043","51045","51047","51049","51051","51053","51057","51059","51061","51063","51065","51067","51069","51071","51073","51075","51077","51079","51081","51083","51085","51087","51089","51091","51093","51095","51097","51099","51101","51103","51105","51107","51109","51111","51113","51115","51117","51119","51121","51125","51127","51131","51133","51135","51137","51139","51141","51143","51145","51147","51149","51153","51155","51157","51159","51161","51163","51165","51167","51169","51171","51173","51175","51177","51179","51181","51183","51185","51187","51191","51193","51195","51197","51199","51510","51520","51530","51540","51550","51570","51580","51590","51595","51600","51610","51620","51630","51640","51650","51660","51670","51678","51680","51683","51685","51690","51700","51710","51720","51730","51735","51740","51750","51760","51770","51775","51790","51800","51810","51820","51830","51840"
"51087",47,1725,47,496,189,189,354,614,0,330,0,118,212,0,94,94,1938,23,1134,0,30546,70,0,118,401,0,685,827,1584,189,0,472,118,212,23,378,8274,47,165,118,118,31184,550310,70,0,260,3522,591,449,1489,1016,0,780,1536,23,189,543,307,827,874,732,4823,189,685,236,165,70,0,94,1820,803,1158,1300,70,23,118,141,165,591,70,0,189,94,23,1560,709,0,283,47,70,70,189,0,118,1513,472,47,0,756,1513,1158,23,23,94,141,94,0,449,0,1300,945,709,212,543,189,0,23,1702,1087,0,1418,94,614,23,52179,94,94,118,449,5721,189,1560,23
"51089",0,131,0,0,18,0,0,18,0,224,37,149,18,0,0,318,18,131,0,0,0,0,0,0,18,0,0,0,18,18,56,0,4086,18,93,0,0,18,0,0,374,112,131,84303,0,18,37,0,0,0,0,0,37,0,18,0,0,281,0,168,56,18,0,0,37,0,37,1780,1499,0,131,0,18,56,0,0,749,74,112,18,0,0,37,0,0,0,0,0,0,37,0,0,0,187,0,0,37,0,112,18,0,0,3411,0,0,0,0,0,0,37,168,0,37,168,0,0,13684,37,0,0,0,0,18,74,0,1668,131,56,37,56,0,0,0
"51091",0,0,0,0,0,0,0,98,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0
"51093",78,63,0,0,0,0,15,31,0,31,0,0,47,0,15,15,78,0,0,47,346,0,0,0,0,15,78,0,31,15,0,0,0,31,0,299,94,0,63,31,63,94,315,0,0,48177,1024,0,0,15,15,0,0,94,0,0,47,94,110,0,31,78,126,0,15,0,0,0,0,0,15,126,157,0,0,0,0,31,94,15,0,0,0,551,94,63,409,315,0,0,47,0,15,47,945,141,31,0,47,4018,0,0,0,63,0,0,1087,78,0,4034,110,31,47,15,15,0,0,5468,945,15,0,31,724,0,141,15,0,0,8368,2174,31,315,15
"51095",93,318,0,18,0,37,37,0,0,56,0,18,37,0,0,0,56,0,356,0,1069,0,0,0,0,0,150,18,262,56,0,0,0,0,0,769,112,0,56,18,18,187,1819,0,0,300,94728,262,0,412,75,0,281,150,0,18,18,37,168,93,56,1594,56,75,18,56,18,0,0,18,206,131,150,0,0,37,18,112,37,0,0,0,0,37,243,93,318,18,0,0,0,93,0,0,11723,18,0,0,56,806,56,0,0,0,0,0,0,168,0,1313,262,37,18,18,0,0,0,5364,318,0,37,131,300,0,806,0,18,0,393,1613,56,11198,37
"51097",0,0,0,0,0,0,0,0,0,0,0,0,24,0,73,0,122,0,24,0,146,0,0,0,0,0,0,1271,24,24,0,0,0,48,0,1222,48,0,0,0,0,1442,464,0,0,0,440,6088,0,1760,48,0,0,0,0,0,73,24,220,0,0,660,0,0,0,0,0,0,0,0,0,24,24,48,0,195,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,73,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,440,0,0,0,48,0,48,97,0,0,0,0,0,0,48,0
"51099",0,0,15,15,31,0,142,63,0,0,0,0,0,0,31,0,663,0,0,0,331,0,0,142,15,0,0,157,394,15,0,0,0,15,0,31,0,0,15,0,0,299,236,0,0,0,94,31,30990,0,0,0,205,0,0,110,0,15,31,63,0,31,0,47,0,78,0,0,0,0,0,0,568,0,15,31,0,31,78,0,0,15,0,0,3599,4183,0,15,0,31,0,1247,0,0,0,0,0,0,31,94,0,0,0,0,15,0,0,3536,0,15,0,0,0,63,15,0,0,47,63,0,0,0,31,0,236,0,15,0,31,284,0,94,0
"51101",14,70,0,14,28,70,98,14,0,56,0,0,28,0,0,42,464,0,211,14,675,0,0,0,14,0,98,858,56,56,0,0,0,0,0,689,197,0,0,0,0,7247,2645,0,0,28,1336,900,14,20349,168,0,112,98,0,0,56,28,295,126,28,1069,0,154,0,112,14,0,0,56,0,28,56,0,0,168,0,56,14,0,0,0,14,42,379,84,0,14,0,0,0,112,0,28,577,0,0,0,70,197,28,0,0,14,28,0,0,126,0,239,28,0,14,42,0,0,0,492,70,0,14,0,70,28,731,98,14,0,84,211,0,408,0
"51103",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,234,0,0,0,0,0,0,130,0,0,0,0,0,0,0,1040,0,0,0,0,0,104,234,0,0,0,78,26,52,0,12511,0,26,26,0,0,52,0,1040,0,0,0,26,832,0,0,0,0,0,0,0,52,26,0,0,416,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,78,0,0,182,0,0,0,0,78,52,0,0,0,0,0,0,26,0,182,0,0,0,0,0,0,0,598,104,0,0,0,0,0,78,0,0,0,0,156,0,52,0
"51105",0,0,0,0,0,0,0,23,0,0,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,32088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1829,0,0,0,0,0,0,0,0,0,258,0,3307,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0
"51107",131,1030,18,0,18,0,5267,262,56,299,0,374,0,0,0,112,843,18,0,18,1930,1649,0,393,0,0,56,56,63579,3223,0,131,318,2736,0,56,281,18,168,56,37,787,2343,0,0,0,862,0,131,37,112,0,613961,768,0,243,0,74,74,3223,56,262,74,243,0,187,337,0,74,0,168,93,15463,149,112,37,93,412,993,0,18,768,243,0,1162,1705,0,356,0,993,281,337,0,412,468,2080,37,0,993,431,168,0,74,131,2492,599,37,824,37,599,1930,93,206,149,1143,281,18,656,618,0,112,37,131,112,1874,224,131,18,112,1387,168,431,1293
"51109",19,4694,0,0,118,138,0,316,0,99,0,0,0,0,99,59,217,39,0,0,1267,79,0,356,138,0,39,19,257,198,0,1406,39,59,0,59,2060,0,515,19,99,3189,5467,19,0,0,237,0,39,99,59,0,138,47662,0,198,79,59,158,19,39,297,0,19,19,1664,79,0,0,59,257,198,297,0,0,0,0,79,178,19,0,19,19,19,2416,534,0,0,19,79,39,79,0,39,118,59,39,0,1763,39,118,0,0,19,19,0,0,534,0,19,138,0,0,99,0,19,0,158,138,0,19,0,19,0,495,59,19,237,19,633,237,39,0
"51111",0,214,0,160,26,26,0,53,0,0,0,0,214,0,0,0,0,53,0,697,1046,53,0,26,0,0,187,0,0,80,0,0,53,80,0,0,80,26,0,26,187,80,214,0,0,0,0,0,0,0,0,0,0,53,13737,0,0,3353,0,0,80,0,0,0,1529,0,26,0,26,53,1422,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,80,0,0,53,0,0,0,0,26,107,160,0,0,53,0,0,0,0,0,0,0,0,0,241,0,0,0,0,26,0,26,0,0,0,80,0,0,26,0,80,80,0,0
"51113",0,1126,0,0,0,0,26,26,0,26,0,26,0,0,0,78,0,0,0,0,209,26,0,3352,0,0,0,0,157,314,0,0,0,0,0,0,52,0,2776,0,0,52,471,0,52,0,0,0,0,26,26,0,52,261,0,15112,0,0,0,0,52,0,0,0,26,1519,52,0,26,26,0,0,523,0,157,0,0,0,130,0,0,0,26,26,445,104,0,0,0,104,104,157,0,52,0,0,26,0,497,0,0,0,0,0,0,0,0,157,0,0,104,0,0,130,0,26,0,0,0,0,0,0,26,0,157,26,0,0,0,0,0,0,0
"51115",0,42,0,0,0,0,0,0,0,21,0,21,0,0,0,21,0,0,0,0,233,0,0,0,0,0,0,255,0,0,0,0,0,0,0,4360,42,0,0,0,0,127,212,0,0,0,255,85,0,85,85,0,0,63,0,0,10230,0,255,42,0,42,0,191,0,0,0,0,0,0,0,0,0,0,0,127,42,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,233,0,0,0,0,21,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,701,63,0,0,0,42,0,170,0,0,0,0,425,0,106,0
"51117",0,18,0,130,0,130,37,0,0,18,0,74,2199,0,18,316,18,0,0,633,988,0,0,0,37,0,261,0,18,37,0,18,74,0,0,0,55,0,0,167,2703,130,615,18,0,93,111,0,37,37,0,0,149,37,652,0,0,50393,0,0,0,111,0,0,633,37,0,0,74,18,596,0,74,0,0,0,74,18,55,0,0,0,0,0,55,0,0,55,0,0,0,0,0,0,93,18,0,0,0,111,522,0,783,298,0,0,0,0,0,0,0,74,0,130,0,0,0,93,18,0,111,0,37,0,354,93,242,37,149,242,0,149,0
"51119",0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,22,0,45,0,159,0,0,0,0,0,0,318,0,0,0,0,0,0,0,2568,0,0,0,0,0,45,250,0,0,0,295,136,0,250,1500,0,0,0,0,0,159,0,11887,0,22,295,0,22,0,0,0,0,0,22,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,22,0,0,0,0,0,0,0,0,0,181,0,22,0,68,0,0,0,431,45,0,0,0,45,0,90,0,0,0,22,22,0,136,0
"51121",0,503,64,64,48,48,81,324,48,860,16,633,0,16,97,129,0,471,0,64,454,0,97,16,81,16,0,32,1088,97,990,0,406,97,1900,406,162,97,0,16,32,308,714,113,0,64,276,0,0,48,0,48,796,64,0,0,0,97,97,175690,113,81,0,16,0,16,81,194,178,64,324,16,519,5848,16,32,2631,389,178,162,48,48,146,64,64,64,16,32,129,113,812,16,178,536,162,64,373,48,389,259,64,48,113,0,16,0,16,16,243,32,536,16,178,422,0,16,32,48,146,97,32,16,48,3135,406,4386,2469,146,162,487,194,194,32
"51125",0,2402,92,23,2217,161,0,900,0,600,0,0,0,0,138,254,0,46,0,0,161,0,0,46,0,0,0,0,69,0,23,138,69,46,0,23,69,23,69,0,0,23,300,0,23,0,0,0,0,0,0,0,231,254,0,23,0,23,92,0,16448,0,0,0,0,92,23,0,0,69,23,0,0,0,23,0,46,184,184,0,0,69,0,0,46,0,0,0,0,23,0,0,0,0,0,23,0,46,1524,23,23,46,0,0,0,0,0,0,0,23,207,0,0,1686,0,0,0,92,0,0,0,0,23,0,46,92,46,254,0,46,2287,23,115
"51127",0,57,0,57,28,0,14,0,0,28,0,0,28,0,0,0,357,0,585,0,1186,0,0,0,57,0,71,100,85,0,0,28,42,0,0,500,300,0,28,14,0,3001,5402,28,0,57,3215,171,14,771,142,0,42,100,28,0,14,28,485,228,0,24710,14,85,28,42,28,0,0,100,0,157,28,0,0,57,0,0,0,0,0,0,0,14,42,28,0,42,0,0,0,28,0,57,1714,28,0,0,0,157,142,0,42,14,28,0,0,28,0,285,0,42,0,0,0,0,14,285,157,0,42,0,57,0,857,0,0,0,100,228,28,671,0
"51131",3259,0,0,24,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,24,149,0,0,0,0,0,49,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,149,0,0,0,124,0,0,0,24,0,0,0,0,0,0,0,24,0,0,149,13262,0,0,0,0,0,0,174,0,24,0,0,0,0,0,99,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,124,0,0,0,24,0,0,0,0,0,199,0,99,0,0,0,0,0,74,348,0,24,0,124,0,0,74,0,0,49,1045,99,49,0
"51133",24,0,0,0,0,0,0,24,0,0,0,48,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,1139,145,0,0,0,0,0,0,485,0,0,0,0,0,388,291,0,0,24,218,48,97,194,2401,0,97,48,0,0,194,0,266,48,0,24,0,14406,0,0,0,0,0,0,0,97,97,0,0,1721,0,24,0,0,0,0,0,0,121,48,0,0,0,0,0,654,0,0,48,48,0,0,0,72,0,0,0,0,0,0,0,48,0,24,0,24,0,24,0,0,0,121,0,0,0,0,0,0,24,72,0,0,72,24,0,121,0
"51135",0,109,0,737,109,54,0,0,0,163,0,27,109,0,27,81,54,81,0,54,3766,0,0,0,272,0,682,0,27,0,0,0,163,0,0,0,0,0,0,0,27,54,573,54,0,54,109,0,27,27,0,0,0,0,791,0,0,627,54,0,27,0,0,0,20800,0,0,54,109,109,2456,272,27,0,0,0,27,54,27,0,0,0,0,0,81,0,0,27,0,0,0,0,0,27,191,27,0,27,54,0,573,0,0,54,0,0,0,0,0,27,81,54,0,136,0,0,81,218,0,0,245,0,0,0,409,0,0,0,0,81,0,54,0
"51137",0,2363,0,44,66,0,44,110,0,0,0,0,44,0,0,132,287,0,0,0,640,44,0,4814,44,0,44,0,331,1148,0,198,66,110,0,0,176,0,1766,22,0,198,1015,66,0,0,132,0,154,0,0,0,88,2716,0,905,22,22,0,0,198,44,0,0,0,46114,22,66,22,22,66,22,971,22,176,0,22,22,287,0,0,154,0,0,8149,1391,0,0,44,0,44,176,44,44,110,22,0,0,463,66,0,0,66,0,0,0,0,2628,0,0,154,0,0,154,110,22,0,66,44,0,0,0,0,0,441,198,0,44,0,883,0,110,44
"51139",0,436,0,0,0,0,37,511,37,0,0,0,0,0,18,18,0,0,0,0,94,113,0,75,0,0,0,0,170,132,0,18,18,474,0,0,0,0,208,0,0,75,284,56,0,0,18,0,0,0,0,0,170,37,0,132,0,75,0,113,18,37,0,0,18,18,38871,0,0,0,18,0,322,37,18,0,18,37,4531,0,0,1289,37,18,94,132,0,0,0,1763,113,18,0,0,75,0,37,0,208,37,0,0,0,0,0,0,56,0,18,0,5138,0,37,0,18,0,18,75,0,0,0,0,37,0,0,18,37,18,0,56,189,37,417
"51141",0,146,0,0,0,0,0,0,0,275,0,0,18,0,73,36,36,550,0,55,0,0,0,0,0,0,0,0,18,0,311,0,532,0,0,0,55,36,0,0,165,128,128,4806,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,385,0,0,0,0,91,0,18,24747,275,0,18,0,18,73,0,0,165,18,0,0,0,0,55,0,18,0,0,0,146,55,18,0,0,146,0,18,0,0,55,0,0,0,678,0,0,0,0,55,128,0,0,0,0,91,18,0,953,0,0,0,18,0,0,73,0,73,18,18,0,0,0,0,0
"51143",0,215,19,58,175,156,19,0,0,1231,0,78,39,0,58,6743,0,39,0,97,293,19,39,39,39,0,19,0,19,39,19,156,1739,117,0,0,0,0,39,19,1426,175,156,2599,0,0,19,0,0,39,0,0,117,117,0,39,39,527,0,39,254,39,0,0,58,58,0,234,83560,0,136,0,19,19,39,0,312,19,0,19,0,19,0,0,78,0,0,0,78,0,19,0,39,58,78,19,19,0,136,39,0,19,38506,0,0,0,0,0,0,0,0,0,78,3342,0,0,2032,117,19,19,19,0,58,0,78,820,78,0,0,175,0,0,19
"51145",0,282,0,610,44,133,0,59,0,223,0,104,14,0,357,44,208,0,29,133,14477,0,0,14,833,0,74,59,74,0,14,59,193,0,59,104,892,0,0,29,29,788,3273,0,0,14,342,0,0,29,29,0,401,89,29,0,44,252,252,193,59,133,0,44,163,0,0,0,29,39579,431,29,0,119,0,29,89,0,0,0,0,0,0,14,119,59,14,14,0,0,14,104,0,44,163,14,0,0,89,312,193,0,14,0,0,0,29,29,0,59,29,208,0,44,14,0,0,178,0,0,59,0,44,44,1532,104,14,44,14,491,59,74,0
"51147",0,367,0,390,91,1239,0,0,0,367,0,68,0,0,757,252,22,45,0,597,2709,22,22,45,872,0,114,0,183,68,0,91,413,22,22,114,137,91,22,0,344,298,780,68,0,22,298,0,68,45,0,0,252,160,252,0,0,206,0,137,68,22,0,0,1148,45,22,137,68,206,33800,183,68,0,0,0,0,91,22,0,0,0,0,91,137,45,0,22,0,0,0,0,0,68,91,0,0,0,206,206,114,0,22,0,0,22,22,0,22,45,0,68,68,1056,0,0,91,68,114,0,68,22,45,0,619,114,0,22,45,482,45,22,0
"51149",56,56,0,85,0,0,14,42,0,127,0,28,70,0,14,0,127,14,170,0,6920,0,0,0,14,0,1318,28,127,14,0,0,0,0,0,42,99,0,0,56,14,709,1630,0,0,113,510,28,0,14,56,0,0,28,0,0,70,198,85,0,56,326,0,0,85,28,0,0,0,70,14,42683,113,0,0,0,28,14,0,0,0,0,0,99,226,28,326,765,0,0,0,14,0,0,127,28,0,0,0,99,6012,0,0,127,14,0,42,113,0,141,0,4552,0,14,0,0,0,198,198,0,4495,0,170,0,836,42,0,85,170,567,14,184,0
"51153",170,404,63,42,85,21,7498,511,85,149,0,276,85,0,21,170,979,42,0,0,1469,276,0,1789,106,0,276,63,63947,12014,0,42,681,1363,21,21,319,21,170,85,85,1065,2897,0,0,106,979,42,426,21,85,0,17254,1533,21,276,0,340,106,852,383,362,63,21,0,617,468,106,63,106,362,170,677033,213,255,42,85,788,1171,0,0,681,42,0,5218,10714,21,85,0,2513,468,404,0,362,575,6220,106,0,745,1235,21,0,276,298,2598,766,0,2598,85,1661,1981,42,213,298,25008,3152,42,1001,873,21,21,21,255,63,1320,191,106,127,170,3706,191,213,596
"51155",0,75,0,0,56,0,0,112,0,508,37,225,0,0,18,94,0,583,37,0,75,0,56,0,18,18,0,0,0,0,131,0,169,0,1054,37,0,56,0,0,0,112,18,18,0,0,18,37,0,0,0,0,0,0,0,0,0,18,0,8453,0,18,0,0,0,0,37,150,0,0,56,0,18,50947,0,0,621,56,75,0,0,37,169,0,56,0,0,0,225,0,131,0,0,1506,0,0,75,0,0,37,0,18,0,0,0,0,0,0,131,0,18,0,56,37,0,0,0,0,94,18,0,0,0,3219,0,1054,414,112,0,0,75,0,0
"51157",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,0,0,0,0,171,1762,0,0,0,150,0,0,0,0,21,0,0,21,0,0,0,0,42,0,0,0,0,0,300,21,0,21,0,0,0,0,0,0,0,0,0,64,451,0,0,0,0,0,236,0,7179,0,0,21,171,0,0,42,0,0,0,85,0,0,0,1784,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,42,0,21,0,0,0,0,0,0,0,21,42,0,0,0,0,0,0,107
"51159",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,597,0,0,49,0,0,0,2416,0,0,0,0,0,0,0,49,0,0,0,0,0,971,298,0,0,0,124,124,249,373,797,0,24,0,0,0,124,24,24,99,0,0,0,1693,0,0,0,0,0,0,0,24,0,0,0,10711,0,0,0,0,0,0,0,0,249,199,0,0,0,0,0,1320,0,0,124,0,0,0,0,99,24,0,0,0,0,0,0,49,0,0,0,0,24,49,0,0,0,0,199,0,0,0,0,0,49,0,0,0,0,0,0,99,0
"51161",0,278,114,32,81,131,0,278,32,5012,16,5406,0,0,16,360,32,229,0,32,327,16,196,131,32,16,0,0,229,98,491,32,4324,65,262,32,65,0,0,0,81,98,688,540,0,0,196,0,0,0,0,0,294,65,0,0,0,32,0,3767,163,0,98,0,49,49,49,98,163,32,81,0,671,589,32,0,123830,311,163,16,16,114,180,0,32,32,0,0,16,32,344,0,49,409,196,0,81,98,262,147,0,212,32,0,16,0,0,16,0,16,589,0,131,819,32,0,32,16,245,0,16,0,0,294,196,45492,19265,180,0,851,98,245,16
"51163",0,259,117,0,212,70,0,1672,0,636,0,871,0,23,23,141,0,0,47,70,94,0,0,47,0,0,0,0,0,0,0,0,94,0,0,23,94,0,70,0,23,47,70,188,0,0,23,47,0,47,0,0,0,47,0,47,0,282,0,47,0,70,0,0,23,23,23,23,0,47,259,0,0,0,0,0,777,29705,212,0,0,23,0,0,0,0,0,0,23,0,0,0,0,47,0,23,0,1931,141,0,0,141,0,0,0,0,0,23,0,94,282,0,5653,424,0,0,0,0,70,0,0,0,0,0,23,918,518,824,23,23,706,47,0
"51165",0,1836,18,36,72,0,54,6627,72,216,0,90,0,0,36,162,54,36,0,0,468,54,90,162,36,0,0,0,450,198,0,54,468,540,0,0,162,0,684,0,18,198,702,36,72,18,216,0,18,0,54,0,1170,432,54,288,18,180,18,288,450,36,0,72,0,306,2503,0,36,0,18,0,630,36,36,0,324,270,111994,0,0,3349,0,0,378,126,0,72,0,540,72,54,0,72,216,54,54,36,666,54,0,18,18,0,18,18,0,72,0,144,42085,0,72,288,0,0,18,360,18,0,0,36,36,0,162,576,216,1296,0,432,2215,126,396
"51167",0,19,19,0,0,19,0,19,0,0,0,57,0,420,0,0,0,19,0,0,0,0,38,0,19,76,0,0,0,19,0,0,153,19,76,0,0,0,0,38,0,0,0,0,0,0,0,0,0,19,0,57,0,0,0,0,0,0,0,57,0,19,0,0,0,19,0,0,0,0,0,0,19,19,0,0,0,57,0,38592,516,0,38,0,38,38,0,0,5012,0,5682,0,1779,95,0,0,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,38,0,0,0,0,38,0,19,0,0,0,0,0
"51169",0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,379,29316,0,66,0,0,0,0,0,22,0,602,0,1003,89,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0
"51171",0,172,0,34,17,0,17,516,0,120,0,34,0,0,0,0,17,0,17,17,68,344,0,154,0,0,0,0,705,533,0,0,17,5490,0,0,0,0,34,0,0,17,120,17,0,0,51,0,0,0,103,0,946,34,0,17,0,0,17,137,206,86,0,0,68,34,705,0,0,0,0,0,619,68,51,0,17,34,2289,0,0,67486,0,0,34,34,0,0,0,5077,34,17,0,51,34,172,34,0,154,137,0,0,0,0,34,0,0,0,0,68,3820,0,17,68,34,0,0,0,34,0,0,0,51,68,34,17,34,103,0,120,172,68,4113
"51173",0,0,21,0,0,0,0,0,0,21,0,87,0,21,21,21,0,87,0,0,43,0,0,0,0,0,0,0,0,0,43,21,21,43,43,0,0,21,0,0,0,43,87,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,283,0,0,0,0,21,0,0,65,21,0,0,0,0,130,0,0,152,0,21,392,43,0,45239,0,0,0,0,0,763,109,7660,0,0,3011,0,0,2378,0,0,0,0,43,21,0,0,0,0,0,0,0,21,0,0,196,0,0,21,0,0,43,0,0,0,43,21,196,87,0,0,0,0,0,0
"51175",0,0,0,23,47,23,0,95,0,23,0,0,215,0,0,23,0,0,23,0,95,0,0,23,23,0,167,0,23,23,0,0,0,0,0,0,0,0,0,263,71,95,239,0,0,2920,646,0,0,191,0,0,0,71,0,23,71,287,71,0,263,71,143,0,0,0,0,0,23,0,0,215,0,0,0,0,23,0,0,0,0,0,0,20709,0,47,383,766,0,0,0,0,0,0,191,71,0,0,0,1604,119,0,23,646,0,0,6152,143,0,359,0,47,0,23,0,0,0,287,239,0,95,0,526,0,95,0,0,23,3112,694,71,215,0
"51177",0,574,19,0,0,0,497,287,0,38,0,19,0,0,38,19,4537,19,57,0,1608,38,0,1263,57,0,38,555,2948,957,0,19,134,210,0,210,114,19,38,76,57,2220,3024,0,0,0,440,19,1608,38,210,0,440,3005,0,497,153,153,134,191,172,229,38,76,38,5226,19,0,0,95,172,76,4460,57,57,363,134,172,344,0,0,57,95,76,213297,12271,19,57,0,344,95,976,0,57,478,306,38,19,229,287,95,0,0,38,287,19,0,25403,0,153,210,114,76,0,440,76,0,287,402,0,57,0,19,134,1033,191,19,57,57,1493,114,325,57
"51179",128,201,18,54,54,36,1134,292,0,18,0,36,0,0,0,54,1006,0,18,0,658,36,0,915,0,0,73,109,6058,2654,0,0,36,237,18,18,128,36,18,73,0,951,2306,18,0,146,274,18,1885,91,128,0,2123,384,0,128,54,73,109,164,201,91,0,201,0,1061,164,0,36,0,0,54,18175,18,73,128,0,73,274,0,0,91,0,0,21763,219187,109,18,73,292,18,1226,36,18,292,878,0,18,36,457,146,0,0,36,91,54,0,20976,0,237,183,18,91,0,695,54,0,274,366,0,36,0,36,0,768,54,0,91,73,1647,73,164,164
"51181",0,30,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,339,0,0,0,0,0,92,30,61,0,0,61,30,0,0,0,0,0,0,0,61,123,123,0,0,1420,988,0,0,30,30,0,0,92,0,0,0,0,0,0,30,123,0,61,0,0,0,0,0,0,0,370,0,0,0,61,0,61,0,0,0,0,0,401,0,92,7255,895,0,0,0,0,0,0,370,0,0,0,0,277,216,0,0,0,0,0,0,0,0,92,0,123,0,0,0,0,0,617,30,0,0,154,61,0,0,0,0,30,277,185,0,61,0
